source	target	weight
n_g,N	e_o,8	1.139241e-01
n_g,N	a_p,6_:p_}	1.265823e-02
n_g,N	i_k,I_:k_}	1.265823e-02
n_g,N	i_p,i_:p_}	1.265823e-02
n_g,N	e_u,E_:u	1.265823e-02
n_g,N	e,E	2.531646e-02
n_g,N	a_t,6_:t_}	1.265823e-02
n_g,N	u_p,u_:p_}	1.265823e-02
n_g,N	a_k,6_:k_}	1.265823e-02
n_g,N	a_a,a	1.139241e-01
n_g,N	a,6	2.531646e-02
n_g,N	e_n,E_:n	1.265823e-02
n_g,N	u,U	1.265823e-02
n_g,N	i_m,i_:m	1.265823e-02
n_g,N	i,i	1.265823e-02
n_g,N	e_i,e_:i	1.265823e-02
n_g,N	u_t,u_:t_}	1.265823e-02
n_g,N	i,I	1.265823e-02
n_g,N	u_i,u_:i	1.265823e-02
n_g,N	e_p,E_:p_}	1.265823e-02
n_g,N	a_i,6_:i	1.265823e-02
n_g,N	a_n,6_:n	1.265823e-02
n_g,N	o_k,O_:k_}	1.265823e-02
n_g,N	a_m,6_:m	1.265823e-02
d_u,t_U	n_g,:N	1.000000e+00
u,u	#	1.000000e+00
n_u,n_u	#	1.000000e+00
a,6	#	5.000000e-01
a,6	n_g,:N	5.000000e-01
u_k,U_:k_}	#	1.000000e+00
n_a,n_6	n_g,:N	5.000000e-01
n_a,n_6	#	5.000000e-01
a_u,6_:u	#	1.000000e+00
z_i,ts_I	n_g,:N	1.000000e+00
h_o,h_O	#	5.000000e-01
h_o,h_O	n_g,:N	5.000000e-01
e_o,8	u,:u	1.111111e-01
e_o,8	n,:n	1.111111e-01
e_o,8	m,:m	1.111111e-01
e_o,8	#	1.111111e-01
e_o,8	k,:k_}	1.111111e-01
e_o,8	p,:p_}	1.111111e-01
e_o,8	n_g,:N	1.111111e-01
e_o,8	t,:t_}	1.111111e-01
e_o,8	i,:i	1.111111e-01
m_o,m_O	n_g,:N	5.000000e-01
m_o,m_O	#	5.000000e-01
h_u,h_u	#	1.000000e+00
h_a,h_6	n_g,:N	5.000000e-01
h_a,h_6	#	5.000000e-01
l_e,l_E	#	5.000000e-01
l_e,l_E	n_g,:N	5.000000e-01
a_a,a	t,:t_}	1.111111e-01
a_a,a	#	1.111111e-01
a_a,a	m,:m	1.111111e-01
a_a,a	n_g,:N	1.111111e-01
a_a,a	k,:k_}	1.111111e-01
a_a,a	p,:p_}	1.111111e-01
a_a,a	i,:i	1.111111e-01
a_a,a	n,:n	1.111111e-01
a_a,a	u,:u	1.111111e-01
o_t,O_:t_}	#	1.000000e+00
p_e,ph_E	n_g,:N	5.000000e-01
p_e,ph_E	#	5.000000e-01
d_o,t_O	n_g,:N	5.000000e-01
d_o,t_O	#	5.000000e-01
l,l	u_k,U_:k_}	1.449275e-02
l,l	o_p,O_:p_}	1.449275e-02
l,l	a_k,6_:k_}	1.449275e-02
l,l	a_a,a	1.304348e-01
l,l	e_t,E_:t_}	1.449275e-02
l,l	e_i,e_:i	1.449275e-02
l,l	u_t,u_:t_}	1.449275e-02
l,l	a_n,6_:n	1.449275e-02
l,l	o_u,o_:u	1.449275e-02
l,l	i_t,i_:t_}	1.449275e-02
l,l	u_m,u_:m	1.449275e-02
l,l	e_m,E_:m	1.449275e-02
l,l	y_u,y	1.304348e-01
l,l	i_p,i_:p_}	1.449275e-02
l,l	i_k,I_:k_}	1.449275e-02
l,l	e_p,E_:p_}	1.449275e-02
l,l	u_i,u_:i	1.449275e-02
l,l	i_n,i_:n	1.449275e-02
l,l	o_e,9	1.304348e-01
l,l	a_u,6_:u	1.449275e-02
l,l	e_o,8	1.304348e-01
l,l	a_p,6_:p_}	1.449275e-02
l,l	e_u,E_:u	1.449275e-02
l,l	e_n,E_:n	1.449275e-02
l,l	e_k,E_:k_}	1.449275e-02
l,l	a_t,6_:t_}	1.449275e-02
l,l	u_p,u_:p_}	1.449275e-02
l,l	o_m,O_:m	1.449275e-02
l,l	o_k,O_:k_}	1.449275e-02
l,l	i_m,i_:m	1.449275e-02
l,l	a_i,6_:i	1.449275e-02
l,l	o_n,O_:n	1.449275e-02
l,l	o_t,O_:t_}	1.449275e-02
l,l	o_i,O_:i	1.449275e-02
l,l	i_u,i_:u	1.449275e-02
l,l	u_n,u_:n	1.449275e-02
l,l	a_m,6_:m	1.449275e-02
t_e,th_E	#	5.000000e-01
t_e,th_E	n_g,:N	5.000000e-01
l_o,l_O	n_g,:N	5.000000e-01
l_o,l_O	#	5.000000e-01
c_o,tsh_O	#	5.000000e-01
c_o,tsh_O	n_g,:N	5.000000e-01
s_a,s_6	#	5.000000e-01
s_a,s_6	n_g,:N	5.000000e-01
t_o,th_O	#	5.000000e-01
t_o,th_O	n_g,:N	5.000000e-01
l_i,l_I	n_g,:N	1.000000e+00
e_t,E_:t_}	#	1.000000e+00
u,U	n_g,:N	1.000000e+00
m_u,m_u	#	1.000000e+00
j_u,j_U	n_g,:N	1.000000e+00
j,j	e_p,E_:p_}	1.449275e-02
j,j	u_i,u_:i	1.449275e-02
j,j	u_n,u_:n	1.449275e-02
j,j	u_t,u_:t_}	1.449275e-02
j,j	e_i,e_:i	1.449275e-02
j,j	o_u,o_:u	1.449275e-02
j,j	i_u,i_:u	1.449275e-02
j,j	y_u,y	1.304348e-01
j,j	e_u,E_:u	1.449275e-02
j,j	e_t,E_:t_}	1.449275e-02
j,j	o_t,O_:t_}	1.449275e-02
j,j	o_e,9	1.304348e-01
j,j	a_u,6_:u	1.449275e-02
j,j	i_n,i_:n	1.449275e-02
j,j	a_n,6_:n	1.449275e-02
j,j	o_i,O_:i	1.449275e-02
j,j	a_m,6_:m	1.449275e-02
j,j	e_n,E_:n	1.449275e-02
j,j	e_m,E_:m	1.449275e-02
j,j	i_t,i_:t_}	1.449275e-02
j,j	u_m,u_:m	1.449275e-02
j,j	e_k,E_:k_}	1.449275e-02
j,j	o_n,O_:n	1.449275e-02
j,j	a_p,6_:p_}	1.449275e-02
j,j	e_o,8	1.304348e-01
j,j	a_i,6_:i	1.449275e-02
j,j	a_a,a	1.304348e-01
j,j	a_k,6_:k_}	1.449275e-02
j,j	i_m,i_:m	1.449275e-02
j,j	a_t,6_:t_}	1.449275e-02
j,j	u_p,u_:p_}	1.449275e-02
j,j	o_p,O_:p_}	1.449275e-02
j,j	o_k,O_:k_}	1.449275e-02
j,j	o_m,O_:m	1.449275e-02
j,j	i_k,I_:k_}	1.449275e-02
j,j	i_p,i_:p_}	1.449275e-02
j,j	u_k,U_:k_}	1.449275e-02
b_o,p_O	n_g,:N	5.000000e-01
b_o,p_O	#	5.000000e-01
k_i,kh_i	#	1.000000e+00
n_e,n_E	n_g,:N	5.000000e-01
n_e,n_E	#	5.000000e-01
s_i,s_i	#	1.000000e+00
h_u,h_U	n_g,:N	1.000000e+00
f_u,f_U	n_g,:N	1.000000e+00
c_u,tsh_u	#	1.000000e+00
z_u,ts_u	#	1.000000e+00
h_e,h_E	n_g,:N	5.000000e-01
h_e,h_E	#	5.000000e-01
c_e,tsh_E	#	5.000000e-01
c_e,tsh_E	n_g,:N	5.000000e-01
f_i,f_I	n_g,:N	1.000000e+00
j_i,j_i	#	1.000000e+00
t_i,th_I	n_g,:N	1.000000e+00
j_e,j_E	n_g,:N	5.000000e-01
j_e,j_E	#	5.000000e-01
j_u,j_u	#	1.000000e+00
f_e,f_E	#	5.000000e-01
f_e,f_E	n_g,:N	5.000000e-01
g_o,k_O	#	5.000000e-01
g_o,k_O	n_g,:N	5.000000e-01
h_i,h_i	#	1.000000e+00
g_i,k_I	n_g,:N	1.000000e+00
g,k	y_u,y	1.304348e-01
g,k	o_u,o_:u	1.449275e-02
g,k	i_u,i_:u	1.449275e-02
g,k	u_n,u_:n	1.449275e-02
g,k	a_m,6_:m	1.449275e-02
g,k	u_t,u_:t_}	1.449275e-02
g,k	e_i,e_:i	1.449275e-02
g,k	e_n,E_:n	1.449275e-02
g,k	u_p,u_:p_}	1.449275e-02
g,k	a_t,6_:t_}	1.449275e-02
g,k	i_m,i_:m	1.449275e-02
g,k	a_a,a	1.304348e-01
g,k	a_k,6_:k_}	1.449275e-02
g,k	u_k,U_:k_}	1.449275e-02
g,k	o_i,O_:i	1.449275e-02
g,k	o_e,9	1.304348e-01
g,k	i_n,i_:n	1.449275e-02
g,k	a_u,6_:u	1.449275e-02
g,k	o_p,O_:p_}	1.449275e-02
g,k	o_n,O_:n	1.449275e-02
g,k	o_m,O_:m	1.449275e-02
g,k	e_k,E_:k_}	1.449275e-02
g,k	i_k,I_:k_}	1.449275e-02
g,k	i_p,i_:p_}	1.449275e-02
g,k	e_p,E_:p_}	1.449275e-02
g,k	u_i,u_:i	1.449275e-02
g,k	a_p,6_:p_}	1.449275e-02
g,k	e_o,8	1.304348e-01
g,k	a_i,6_:i	1.449275e-02
g,k	u_m,u_:m	1.449275e-02
g,k	i_t,i_:t_}	1.449275e-02
g,k	e_m,E_:m	1.449275e-02
g,k	e_u,E_:u	1.449275e-02
g,k	e_t,E_:t_}	1.449275e-02
g,k	a_n,6_:n	1.449275e-02
g,k	o_k,O_:k_}	1.449275e-02
g,k	o_t,O_:t_}	1.449275e-02
n_i,n_i	#	1.000000e+00
g_u,k_u	#	1.000000e+00
b,p	u_k,U_:k_}	1.449275e-02
b,p	o_k,O_:k_}	1.449275e-02
b,p	y_u,y	1.304348e-01
b,p	i_u,i_:u	1.449275e-02
b,p	o_u,o_:u	1.449275e-02
b,p	a_n,6_:n	1.449275e-02
b,p	o_e,9	1.304348e-01
b,p	a_u,6_:u	1.449275e-02
b,p	i_n,i_:n	1.449275e-02
b,p	o_i,O_:i	1.449275e-02
b,p	a_i,6_:i	1.449275e-02
b,p	i_k,I_:k_}	1.449275e-02
b,p	i_p,i_:p_}	1.449275e-02
b,p	a_m,6_:m	1.449275e-02
b,p	u_t,u_:t_}	1.449275e-02
b,p	e_i,e_:i	1.449275e-02
b,p	a_t,6_:t_}	1.449275e-02
b,p	u_p,u_:p_}	1.449275e-02
b,p	e_k,E_:k_}	1.449275e-02
b,p	o_n,O_:n	1.449275e-02
b,p	o_m,O_:m	1.449275e-02
b,p	e_p,E_:p_}	1.449275e-02
b,p	u_i,u_:i	1.449275e-02
b,p	e_u,E_:u	1.449275e-02
b,p	a_a,a	1.304348e-01
b,p	a_k,6_:k_}	1.449275e-02
b,p	a_p,6_:p_}	1.449275e-02
b,p	e_o,8	1.304348e-01
b,p	i_m,i_:m	1.449275e-02
b,p	u_m,u_:m	1.449275e-02
b,p	i_t,i_:t_}	1.449275e-02
b,p	e_m,E_:m	1.449275e-02
b,p	o_t,O_:t_}	1.449275e-02
b,p	u_n,u_:n	1.449275e-02
b,p	e_t,E_:t_}	1.449275e-02
b,p	o_p,O_:p_}	1.449275e-02
b,p	e_n,E_:n	1.449275e-02
s_o,s_O	n_g,:N	5.000000e-01
s_o,s_O	#	5.000000e-01
i,I	n_g,:N	1.000000e+00
g_w,kw	a_a,a	1.139241e-01
g_w,kw	a_k,6_:k_}	1.265823e-02
g_w,kw	u,U	1.265823e-02
g_w,kw	e_u,E_:u	1.265823e-02
g_w,kw	u_p,u_:p_}	1.265823e-02
g_w,kw	a_t,6_:t_}	1.265823e-02
g_w,kw	i_m,i_:m	1.265823e-02
g_w,kw	i,i	1.265823e-02
g_w,kw	e_o,8	1.139241e-01
g_w,kw	a_p,6_:p_}	1.265823e-02
g_w,kw	u,u	1.265823e-02
g_w,kw	u_n,u_:n	1.265823e-02
g_w,kw	u_k,U_:k_}	1.265823e-02
g_w,kw	a_u,6_:u	1.265823e-02
g_w,kw	o_e,9	1.139241e-01
g_w,kw	i_n,i_:n	1.265823e-02
g_w,kw	o_u,o_:u	1.265823e-02
g_w,kw	y_u,y	1.139241e-01
g_w,kw	o,O	2.531646e-02
g_w,kw	o_p,O_:p_}	1.265823e-02
g_w,kw	o_n,O_:n	1.265823e-02
g_w,kw	o_m,O_:m	1.265823e-02
g_w,kw	e_p,E_:p_}	1.265823e-02
g_w,kw	u_i,u_:i	1.265823e-02
g_w,kw	i,I	1.265823e-02
g_w,kw	i_k,I_:k_}	1.265823e-02
g_w,kw	i_p,i_:p_}	1.265823e-02
g_w,kw	e,E	2.531646e-02
g_w,kw	e_m,E_:m	1.265823e-02
g_w,kw	i_t,i_:t_}	1.265823e-02
g_w,kw	u_m,u_:m	1.265823e-02
g_w,kw	e_k,E_:k_}	1.265823e-02
g_w,kw	a_m,6_:m	1.265823e-02
g_w,kw	a_i,6_:i	1.265823e-02
g_w,kw	a,6	2.531646e-02
g_w,kw	e_n,E_:n	1.265823e-02
g_w,kw	i_u,i_:u	1.265823e-02
g_w,kw	e_t,E_:t_}	1.265823e-02
g_w,kw	a_n,6_:n	1.265823e-02
g_w,kw	e_i,e_:i	1.265823e-02
g_w,kw	u_t,u_:t_}	1.265823e-02
g_w,kw	o_i,O_:i	1.265823e-02
g_w,kw	o_t,O_:t_}	1.265823e-02
g_w,kw	o_k,O_:k_}	1.265823e-02
d_i,t_i	#	1.000000e+00
m,m=	#	1.000000e+00
l_a,l_6	n_g,:N	5.000000e-01
l_a,l_6	#	5.000000e-01
g_e,k_E	n_g,:N	5.000000e-01
g_e,k_E	#	5.000000e-01
k_u,kh_u	#	1.000000e+00
p_u,ph_U	n_g,:N	1.000000e+00
k_a,kh_6	n_g,:N	5.000000e-01
k_a,kh_6	#	5.000000e-01
z_u,ts_U	n_g,:N	1.000000e+00
b_i,p_i	#	1.000000e+00
c_u,tsh_U	n_g,:N	1.000000e+00
d_u,t_u	#	1.000000e+00
k,kh	y_u,y	1.304348e-01
k,kh	u_k,U_:k_}	1.449275e-02
k,kh	e_u,E_:u	1.449275e-02
k,kh	i_p,i_:p_}	1.449275e-02
k,kh	i_k,I_:k_}	1.449275e-02
k,kh	a_a,a	1.304348e-01
k,kh	a_k,6_:k_}	1.449275e-02
k,kh	o_m,O_:m	1.449275e-02
k,kh	o_n,O_:n	1.449275e-02
k,kh	o_e,9	1.304348e-01
k,kh	a_u,6_:u	1.449275e-02
k,kh	i_n,i_:n	1.449275e-02
k,kh	o_i,O_:i	1.449275e-02
k,kh	a_n,6_:n	1.449275e-02
k,kh	e_t,E_:t_}	1.449275e-02
k,kh	e_n,E_:n	1.449275e-02
k,kh	a_p,6_:p_}	1.449275e-02
k,kh	e_o,8	1.304348e-01
k,kh	a_i,6_:i	1.449275e-02
k,kh	e_m,E_:m	1.449275e-02
k,kh	u_m,u_:m	1.449275e-02
k,kh	i_t,i_:t_}	1.449275e-02
k,kh	u_t,u_:t_}	1.449275e-02
k,kh	e_i,e_:i	1.449275e-02
k,kh	a_t,6_:t_}	1.449275e-02
k,kh	u_p,u_:p_}	1.449275e-02
k,kh	u_n,u_:n	1.449275e-02
k,kh	i_m,i_:m	1.449275e-02
k,kh	a_m,6_:m	1.449275e-02
k,kh	o_p,O_:p_}	1.449275e-02
k,kh	o_u,o_:u	1.449275e-02
k,kh	e_p,E_:p_}	1.449275e-02
k,kh	u_i,u_:i	1.449275e-02
k,kh	i_u,i_:u	1.449275e-02
k,kh	e_k,E_:k_}	1.449275e-02
k,kh	o_t,O_:t_}	1.449275e-02
k,kh	o_k,O_:k_}	1.449275e-02
k_i,kh_I	n_g,:N	1.000000e+00
i,i	#	1.000000e+00
j_o,j_O	n_g,:N	5.000000e-01
j_o,j_O	#	5.000000e-01
g_u,k_U	n_g,:N	1.000000e+00
g_i,k_i	#	1.000000e+00
p_i,ph_I	n_g,:N	1.000000e+00
f_u,f_u	#	1.000000e+00
l_i,l_i	#	1.000000e+00
f,f	o_t,O_:t_}	1.449275e-02
f,f	e_t,E_:t_}	1.449275e-02
f,f	o_i,O_:i	1.449275e-02
f,f	e_o,8	1.304348e-01
f,f	a_p,6_:p_}	1.449275e-02
f,f	i_k,I_:k_}	1.449275e-02
f,f	i_p,i_:p_}	1.449275e-02
f,f	e_n,E_:n	1.449275e-02
f,f	e_u,E_:u	1.449275e-02
f,f	a_a,a	1.304348e-01
f,f	a_k,6_:k_}	1.449275e-02
f,f	a_u,6_:u	1.449275e-02
f,f	o_e,9	1.304348e-01
f,f	i_n,i_:n	1.449275e-02
f,f	u_k,U_:k_}	1.449275e-02
f,f	o_k,O_:k_}	1.449275e-02
f,f	i_m,i_:m	1.449275e-02
f,f	y_u,y	1.304348e-01
f,f	i_u,i_:u	1.449275e-02
f,f	o_u,o_:u	1.449275e-02
f,f	i_t,i_:t_}	1.449275e-02
f,f	u_m,u_:m	1.449275e-02
f,f	e_m,E_:m	1.449275e-02
f,f	u_t,u_:t_}	1.449275e-02
f,f	e_i,e_:i	1.449275e-02
f,f	o_p,O_:p_}	1.449275e-02
f,f	o_m,O_:m	1.449275e-02
f,f	e_p,E_:p_}	1.449275e-02
f,f	u_i,u_:i	1.449275e-02
f,f	e_k,E_:k_}	1.449275e-02
f,f	a_t,6_:t_}	1.449275e-02
f,f	u_p,u_:p_}	1.449275e-02
f,f	u_n,u_:n	1.449275e-02
f,f	a_n,6_:n	1.449275e-02
f,f	a_m,6_:m	1.449275e-02
f,f	a_i,6_:i	1.449275e-02
f,f	o_n,O_:n	1.449275e-02
c_i,tsh_i	#	1.000000e+00
s_i,s_I	n_g,:N	1.000000e+00
p_i,ph_i	#	1.000000e+00
