source	target	weight
m,m	i_o,iAU	4.347826e-02
m,m	a_n,a_:n	4.347826e-02
m,m	v_e,yE	4.347826e-02
m,m	i_a,iA	4.347826e-02
m,m	e_n,@_:n	4.347826e-02
m,m	a_i,a_:\i	4.347826e-02
i_o,j_iU	n_g,N	1.000000e+00
u_e,w_u@	n,:n	1.000000e+00
z_h,ts`	i_o,iU	3.846154e-02
z_h,ts`	u_e,yE	3.846154e-02
z_h,ts`	e_i,e_:\i	3.846154e-02
z_h,ts`	o_u,@U	3.846154e-02
z_h,ts`	a,A	3.846154e-02
z_h,ts`	o,o	3.846154e-02
z_h,ts`	e_n,@_:n	3.846154e-02
z_h,ts`	u_i,ue_:\i	3.846154e-02
z_h,ts`	e,7	3.846154e-02
z_h,ts`	v_e,yE	3.846154e-02
z_h,ts`	y_u,y	3.846154e-02
z_h,ts`	a_n,a_:n	3.846154e-02
z_h,ts`	a_o,AU	3.846154e-02
z_h,ts`	u_o,uo	3.846154e-02
z_h,ts`	a_i,a_:\i	3.846154e-02
z_h,ts`	u_a,ua	1.153846e-01
z_h,ts`	u_a,uA	3.846154e-02
z_h,ts`	u_n,u@_:n	3.846154e-02
z_h,ts`	o,U	3.846154e-02
z_h,ts`	e,@	3.846154e-02
z_h,ts`	v,y	3.846154e-02
z_h,ts`	u,u	3.846154e-02
z_h,ts`	i,i`	3.846154e-02
z_h,ts`	a,a	3.846154e-02
n_g,N	#	1.000000e+00
v_e,j_yE	#	1.000000e+00
n_e,n_7	#	1.000000e+00
a_n,iE_:n	#	1.000000e+00
c_u,tsh_u	#	1.000000e+00
m_u,m_u	#	1.000000e+00
s_h,s`	i_o,iU	3.846154e-02
s_h,s`	o,U	3.846154e-02
s_h,s`	u_e,yE	3.846154e-02
s_h,s`	u_a,uA	3.846154e-02
s_h,s`	u_a,ua	1.153846e-01
s_h,s`	a_o,AU	3.846154e-02
s_h,s`	u,u	3.846154e-02
s_h,s`	o_u,@U	3.846154e-02
s_h,s`	e_i,e_:\i	3.846154e-02
s_h,s`	o,o	3.846154e-02
s_h,s`	v,y	3.846154e-02
s_h,s`	e,@	3.846154e-02
s_h,s`	a,A	3.846154e-02
s_h,s`	u_i,ue_:\i	3.846154e-02
s_h,s`	e_n,@_:n	3.846154e-02
s_h,s`	e,7	3.846154e-02
s_h,s`	v_e,yE	3.846154e-02
s_h,s`	y_u,y	3.846154e-02
s_h,s`	u_o,uo	3.846154e-02
s_h,s`	i,i`	3.846154e-02
s_h,s`	a,a	3.846154e-02
s_h,s`	a_n,a_:n	3.846154e-02
s_h,s`	u_n,u@_:n	3.846154e-02
s_h,s`	a_i,a_:\i	3.846154e-02
h,x	i_u,i@U	4.347826e-02
h,x	u_o,uo	4.347826e-02
h,x	i_o,iU	4.347826e-02
h,x	u_i,ue_:\i	4.347826e-02
h,x	i_n,i_:n	4.347826e-02
h,x	v_e,yE	4.347826e-02
h,x	i_a,iA	4.347826e-02
h,x	e_n,@_:n	4.347826e-02
h,x	a_i,a_:\i	4.347826e-02
h,x	i_a,ia	4.347826e-02
h,x	u_e,yE	4.347826e-02
h,x	a_o,AU	4.347826e-02
h,x	u_a,ua	1.304348e-01
h,x	u_n,u@_:n	4.347826e-02
h,x	u_a,uA	4.347826e-02
h,x	a_n,a_:n	4.347826e-02
h,x	i_o,iAU	4.347826e-02
h,x	e_i,e_:\i	4.347826e-02
h,x	o_u,@U	4.347826e-02
h,x	y_u,y	4.347826e-02
h,x	i_e,ie	4.347826e-02
x_i,s\	a_n,iE_:n	3.333333e-01
x_i,s\	a_i,ia_:\i	3.333333e-01
x_i,s\	a_o,iAU	3.333333e-01
l_o,l_o	#	1.000000e+00
b_i,p	a_i,ia_:\i	3.333333e-01
b_i,p	a_o,iAU	3.333333e-01
b_i,p	a_n,iE_:n	3.333333e-01
t_o,th_o	#	1.000000e+00
a_n,a_:n	#	1.000000e+00
e,7	#	1.000000e+00
h_v,x_y	#	1.000000e+00
s,s	y_u,y	5.882353e-02
s,s	v_e,yE	5.882353e-02
s,s	e_n,@_:n	5.882353e-02
s,s	u_a,uA	5.882353e-02
s,s	u_n,u@_:n	5.882353e-02
s,s	a_i,a_:\i	5.882353e-02
s,s	u_a,ua	1.764706e-01
s,s	a_o,AU	5.882353e-02
s,s	o_u,@U	5.882353e-02
s,s	e_i,e_:\i	5.882353e-02
s,s	i_o,iU	5.882353e-02
s,s	u_o,uo	5.882353e-02
s,s	u_i,ue_:\i	5.882353e-02
s,s	a_n,a_:n	5.882353e-02
s,s	u_e,yE	5.882353e-02
k_i,kh	a_o,iAU	3.333333e-01
k_i,kh	a_i,ia_:\i	3.333333e-01
k_i,kh	a_n,iE_:n	3.333333e-01
v,j_yE	n,:n	1.000000e+00
b_e,p_@	n_g,N	1.000000e+00
z_a,ts_a	#	1.000000e+00
k_u,kh_u	#	1.000000e+00
k,kh	u_a,uA	4.347826e-02
k,kh	u_n,u@_:n	4.347826e-02
k,kh	u_i,ue_:\i	4.347826e-02
k,kh	i_o,iU	4.347826e-02
k,kh	u_o,uo	4.347826e-02
k,kh	i_a,ia	4.347826e-02
k,kh	u_e,yE	4.347826e-02
k,kh	a_o,AU	4.347826e-02
k,kh	u_a,ua	1.304348e-01
k,kh	i_o,iAU	4.347826e-02
k,kh	a_n,a_:n	4.347826e-02
k,kh	i_n,i_:n	4.347826e-02
k,kh	i_u,i@U	4.347826e-02
k,kh	i_a,iA	4.347826e-02
k,kh	e_n,@_:n	4.347826e-02
k,kh	v_e,yE	4.347826e-02
k,kh	y_u,y	4.347826e-02
k,kh	i_e,ie	4.347826e-02
k,kh	a_i,a_:\i	4.347826e-02
k,kh	o_u,@U	4.347826e-02
k,kh	e_i,e_:\i	4.347826e-02
t,th	u_a,uA	4.347826e-02
t,th	u_n,u@_:n	4.347826e-02
t,th	u_e,yE	4.347826e-02
t,th	i_a,ia	4.347826e-02
t,th	v_e,yE	4.347826e-02
t,th	i_a,iA	4.347826e-02
t,th	e_n,@_:n	4.347826e-02
t,th	a_i,a_:\i	4.347826e-02
t,th	u_i,ue_:\i	4.347826e-02
t,th	o_u,@U	4.347826e-02
t,th	e_i,e_:\i	4.347826e-02
t,th	u_o,uo	4.347826e-02
t,th	i_o,iU	4.347826e-02
t,th	y_u,y	4.347826e-02
t,th	i_e,ie	4.347826e-02
t,th	i_n,i_:n	4.347826e-02
t,th	i_u,i@U	4.347826e-02
t,th	i_o,iAU	4.347826e-02
t,th	a_n,a_:n	4.347826e-02
t,th	u_a,ua	1.304348e-01
t,th	a_o,AU	4.347826e-02
v_a,j_y{	n,:n	1.000000e+00
f_i,f_i	n_g,N	5.000000e-01
f_i,f_i	#	5.000000e-01
x,s\	u_a,uA	6.250000e-02
x,s\	i_a,ia	6.250000e-02
x,s\	u_e,yE	6.250000e-02
x,s\	i_u,i@U	6.250000e-02
x,s\	v_e,yE	6.250000e-02
x,s\	i_a,iA	6.250000e-02
x,s\	i_n,i_:n	6.250000e-02
x,s\	u_n,yE_:n	6.250000e-02
x,s\	y_u,y	6.250000e-02
x,s\	i_e,ie	6.250000e-02
x,s\	i_o,iU	6.250000e-02
x,s\	u_o,uo	6.250000e-02
x,s\	u_i,ue_:\i	6.250000e-02
x,s\	u_a,ua	1.250000e-01
x,s\	i_o,iAU	6.250000e-02
i,:\i	#	1.000000e+00
f_o,f_uo	#	1.000000e+00
b_o,p_uo	#	1.000000e+00
z_u,ts_u	#	1.000000e+00
n_a,n_A	n_g,N	1.000000e+00
j_u,ts\_y{	a_n,:n	1.000000e+00
t_a,th_A	n_g,N	1.000000e+00
h_i,x	a_i,ia_:\i	3.333333e-01
h_i,x	a_o,iAU	3.333333e-01
h_i,x	a_n,iE_:n	3.333333e-01
k_e,kh_7	#	1.000000e+00
o_u,@U	#	1.000000e+00
a,A	n_g,N	1.000000e+00
g_o,k_o	#	1.000000e+00
u_e,j_yE	#	1.000000e+00
l_u,l_u	#	1.000000e+00
e,@	n_g,N	1.000000e+00
g,k	u_n,u@_:n	4.347826e-02
g,k	u_a,uA	4.347826e-02
g,k	u_i,ue_:\i	4.347826e-02
g,k	i_u,i@U	4.347826e-02
g,k	a_n,a_:n	4.347826e-02
g,k	i_o,iAU	4.347826e-02
g,k	a_o,AU	4.347826e-02
g,k	u_a,ua	1.304348e-01
g,k	y_u,y	4.347826e-02
g,k	i_e,ie	4.347826e-02
g,k	u_e,yE	4.347826e-02
g,k	i_a,ia	4.347826e-02
g,k	o_u,@U	4.347826e-02
g,k	e_i,e_:\i	4.347826e-02
g,k	a_i,a_:\i	4.347826e-02
g,k	e_n,@_:n	4.347826e-02
g,k	v_e,yE	4.347826e-02
g,k	i_a,iA	4.347826e-02
g,k	u_o,uo	4.347826e-02
g,k	i_o,iU	4.347826e-02
g,k	i_n,i_:n	4.347826e-02
q_i,ts\h_i	#	5.000000e-01
q_i,ts\h_i	n_g,N	5.000000e-01
t_v,th_y	#	1.000000e+00
i_a,iA	n_g,N	1.000000e+00
d_e,t_7	#	1.000000e+00
c_a,tsh_a	#	1.000000e+00
c_a,tsh_A	n_g,N	1.000000e+00
i_n,i_:n	#	1.000000e+00
n_e,n_@	n_g,N	1.000000e+00
p_v,ph_y	#	1.000000e+00
p_a,ph_A	n_g,N	1.000000e+00
r_o,z`_U	n_g,N	1.000000e+00
m_a,m_A	n_g,N	1.000000e+00
a_i,ia_:\i	#	1.000000e+00
n_o,n_o	#	1.000000e+00
j_i,ts\_i	#	5.000000e-01
j_i,ts\_i	n_g,N	5.000000e-01
i,j	a_o,iAU	2.500000e-01
i,j	a_n,iE_:n	2.500000e-01
i,j	a_i,ia_:\i	2.500000e-01
i,j	o_u,i@U	2.500000e-01
c_o,tsh_o	#	1.000000e+00
d,t	u_a,uA	4.347826e-02
d,t	u_n,u@_:n	4.347826e-02
d,t	u_o,uo	4.347826e-02
d,t	i_o,iU	4.347826e-02
d,t	v_e,yE	4.347826e-02
d,t	e_n,@_:n	4.347826e-02
d,t	i_a,iA	4.347826e-02
d,t	a_i,a_:\i	4.347826e-02
d,t	i_n,i_:n	4.347826e-02
d,t	a_n,a_:n	4.347826e-02
d,t	i_o,iAU	4.347826e-02
d,t	e_i,e_:\i	4.347826e-02
d,t	o_u,@U	4.347826e-02
d,t	y_u,y	4.347826e-02
d,t	i_e,ie	4.347826e-02
d,t	u_i,ue_:\i	4.347826e-02
d,t	i_a,ia	4.347826e-02
d,t	u_e,yE	4.347826e-02
d,t	i_u,i@U	4.347826e-02
d,t	u_a,ua	1.304348e-01
d,t	a_o,AU	4.347826e-02
a,a	#	1.000000e+00
h_e,x_@	n_g,N	1.000000e+00
r_a,z`_A	n_g,N	1.000000e+00
y_o,j_iU	n_g,N	1.000000e+00
s_a,s_A	n_g,N	1.000000e+00
w_e,w_ue	i,:\i	1.000000e+00
m_e,m_@	n_g,N	1.000000e+00
i_o,j_iAU	#	1.000000e+00
k_a,kh_a	#	1.000000e+00
h_o,x_o	#	1.000000e+00
l_a,l_A	n_g,N	1.000000e+00
v_e,yE	#	1.000000e+00
e_n,@_:n	#	1.000000e+00
z,ts	y_u,y	5.882353e-02
z,ts	a_i,a_:\i	5.882353e-02
z,ts	i_o,iU	5.882353e-02
z,ts	u_o,uo	5.882353e-02
z,ts	u_i,ue_:\i	5.882353e-02
z,ts	v_e,yE	5.882353e-02
z,ts	e_n,@_:n	5.882353e-02
z,ts	u_e,yE	5.882353e-02
z,ts	a_n,a_:n	5.882353e-02
z,ts	e_i,e_:\i	5.882353e-02
z,ts	o_u,@U	5.882353e-02
z,ts	a_o,AU	5.882353e-02
z,ts	u_a,ua	1.764706e-01
z,ts	u_n,u@_:n	5.882353e-02
z,ts	u_a,uA	5.882353e-02
q_u,ts\h_y{	a_n,:n	1.000000e+00
d_i,t	a_o,iAU	3.333333e-01
d_i,t	a_n,iE_:n	3.333333e-01
d_i,t	a_i,ia_:\i	3.333333e-01
u_a,w_ua	#	3.333333e-01
u_a,w_ua	n,:n	3.333333e-01
u_a,w_ua	i,:\i	3.333333e-01
d_a,t_A	n_g,N	1.000000e+00
w_e,w_u@	n,:n	5.000000e-01
w_e,w_u@	n_g,N	5.000000e-01
n_i,n_i	n_g,N	5.000000e-01
n_i,n_i	#	5.000000e-01
s_i,s_i\	#	1.000000e+00
t_e,th_7	#	1.000000e+00
i_e,j_ie	#	1.000000e+00
z_e,ts_@	n_g,N	1.000000e+00
i_a,j_ia	#	1.000000e+00
a_o,AU	#	1.000000e+00
d_i,t_i	n_g,N	5.000000e-01
d_i,t_i	#	5.000000e-01
i_o,iU	n_g,N	1.000000e+00
f_i,f	a_i,ia_:\i	3.333333e-01
f_i,f	a_o,iAU	3.333333e-01
f_i,f	a_n,iE_:n	3.333333e-01
h_e,x_7	#	1.000000e+00
w_a,w_ua	#	3.333333e-01
w_a,w_ua	n,:n	3.333333e-01
w_a,w_ua	i,:\i	3.333333e-01
o_u,i@U	#	1.000000e+00
f_e,f_7	#	1.000000e+00
r_e,z`_7	#	1.000000e+00
e_i,e_:\i	#	1.000000e+00
y,j	i_n,i_:n	1.250000e-01
y,j	u_e,yE	1.250000e-01
y,j	a_o,iAU	1.250000e-01
y,j	v_e,yE	1.250000e-01
y,j	a_n,iE_:n	1.250000e-01
y,j	u_n,yE_:n	1.250000e-01
y,j	a_i,ia_:\i	1.250000e-01
y,j	o_u,i@U	1.250000e-01
l,l	u_a,uA	4.347826e-02
l,l	u_n,u@_:n	4.347826e-02
l,l	u_i,ue_:\i	4.347826e-02
l,l	i_o,iU	4.347826e-02
l,l	u_o,uo	4.347826e-02
l,l	y_u,y	4.347826e-02
l,l	i_e,ie	4.347826e-02
l,l	i_n,i_:n	4.347826e-02
l,l	e_i,e_:\i	4.347826e-02
l,l	o_u,@U	4.347826e-02
l,l	a_i,a_:\i	4.347826e-02
l,l	a_o,AU	4.347826e-02
l,l	u_a,ua	1.304348e-01
l,l	i_u,i@U	4.347826e-02
l,l	v_e,yE	4.347826e-02
l,l	i_a,iA	4.347826e-02
l,l	e_n,@_:n	4.347826e-02
l,l	i_o,iAU	4.347826e-02
l,l	a_n,a_:n	4.347826e-02
l,l	u_e,yE	4.347826e-02
l,l	i_a,ia	4.347826e-02
g_a,k_a	#	1.000000e+00
d_a,t_a	#	1.000000e+00
a_i,a_:\i	#	1.000000e+00
u_n,yE_:n	#	1.000000e+00
y_u,j_y{	a_n,:n	1.000000e+00
a_n,:n	#	1.000000e+00
u_i,ue_:\i	#	1.000000e+00
y_i,i	#	1.000000e+00
r,z`	u_e,yE	5.882353e-02
r,z`	y_u,y	5.882353e-02
r,z`	u_n,u@_:n	5.882353e-02
r,z`	u_a,uA	5.882353e-02
r,z`	u_i,ue_:\i	5.882353e-02
r,z`	i_o,iU	5.882353e-02
r,z`	u_o,uo	5.882353e-02
r,z`	a_i,a_:\i	5.882353e-02
r,z`	u_a,ua	1.764706e-01
r,z`	a_o,AU	5.882353e-02
r,z`	a_n,a_:n	5.882353e-02
r,z`	e_i,e_:\i	5.882353e-02
r,z`	o_u,@U	5.882353e-02
r,z`	v_e,yE	5.882353e-02
r,z`	e_n,@_:n	5.882353e-02
d_v,t_y	#	1.000000e+00
n_i,n	a_o,iAU	3.333333e-01
n_i,n	a_i,ia_:\i	3.333333e-01
n_i,n	a_n,iE_:n	3.333333e-01
p_i,ph	a_i,ia_:\i	3.333333e-01
p_i,ph	a_o,iAU	3.333333e-01
p_i,ph	a_n,iE_:n	3.333333e-01
s_e,s_7	#	1.000000e+00
u_a,ua	#	3.500000e-01
u_a,ua	n,:n	3.000000e-01
u_a,ua	i,:\i	3.500000e-01
r_o,z`_o	#	1.000000e+00
c_e,tsh_7	#	1.000000e+00
k_a,kh_A	n_g,N	1.000000e+00
g_i,k_i	n_g,N	5.000000e-01
g_i,k_i	#	5.000000e-01
u_o,uo	#	1.000000e+00
z_o,ts_o	#	1.000000e+00
p_o,ph_uo	#	1.000000e+00
s_o,s_U	n_g,N	1.000000e+00
p_a,ph_a	#	1.000000e+00
t_e,th_@	n_g,N	1.000000e+00
q_i,ts\h	a_n,iE_:n	3.333333e-01
q_i,ts\h	a_i,ia_:\i	3.333333e-01
q_i,ts\h	a_o,iAU	3.333333e-01
d_o,t_o	#	1.000000e+00
l_i,l	a_o,iAU	3.333333e-01
l_i,l	a_n,iE_:n	3.333333e-01
l_i,l	a_i,ia_:\i	3.333333e-01
w_u,u	#	1.000000e+00
b_e,p_7	#	1.000000e+00
b,p	i_u,i@U	4.347826e-02
b,p	u_i,ue_:\i	4.347826e-02
b,p	u_a,uA	4.347826e-02
b,p	u_n,u@_:n	4.347826e-02
b,p	a_i,a_:\i	4.347826e-02
b,p	y_u,y	4.347826e-02
b,p	i_e,ie	4.347826e-02
b,p	u_e,yE	4.347826e-02
b,p	i_a,ia	4.347826e-02
b,p	i_o,iU	4.347826e-02
b,p	u_o,uo	4.347826e-02
b,p	o_u,@U	4.347826e-02
b,p	e_i,e_:\i	4.347826e-02
b,p	u_a,ua	1.304348e-01
b,p	a_o,AU	4.347826e-02
b,p	i_o,iAU	4.347826e-02
b,p	a_n,a_:n	4.347826e-02
b,p	v_e,yE	4.347826e-02
b,p	i_a,iA	4.347826e-02
b,p	e_n,@_:n	4.347826e-02
b,p	i_n,i_:n	4.347826e-02
j_i,ts\	a_i,ia_:\i	3.333333e-01
j_i,ts\	a_o,iAU	3.333333e-01
j_i,ts\	a_n,iE_:n	3.333333e-01
i,i`	#	1.000000e+00
a_o,iAU	#	1.000000e+00
h_a,x_a	#	1.000000e+00
v,y	#	1.000000e+00
z_i,ts_i\	#	1.000000e+00
l_e,l_7	#	1.000000e+00
b_i,p_i	n_g,N	5.000000e-01
b_i,p_i	#	5.000000e-01
u_a,w_uA	n_g,N	1.000000e+00
o,U	n_g,N	1.000000e+00
h_i,x_i	#	5.000000e-01
h_i,x_i	n_g,N	5.000000e-01
x_v,s\_y	#	1.000000e+00
m_i,m_i	n_g,N	5.000000e-01
m_i,m_i	#	5.000000e-01
s_o,s_o	#	1.000000e+00
r_u,z`_u	#	1.000000e+00
r_a,z`_a	#	1.000000e+00
p,ph	a_i,a_:\i	4.347826e-02
p,ph	u_i,ue_:\i	4.347826e-02
p,ph	i_u,i@U	4.347826e-02
p,ph	u_e,yE	4.347826e-02
p,ph	i_a,ia	4.347826e-02
p,ph	v_e,yE	4.347826e-02
p,ph	i_a,iA	4.347826e-02
p,ph	e_n,@_:n	4.347826e-02
p,ph	u_a,ua	1.304348e-01
p,ph	a_o,AU	4.347826e-02
p,ph	u_a,uA	4.347826e-02
p,ph	u_n,u@_:n	4.347826e-02
p,ph	i_o,iU	4.347826e-02
p,ph	u_o,uo	4.347826e-02
p,ph	i_n,i_:n	4.347826e-02
p,ph	y_u,y	4.347826e-02
p,ph	i_e,ie	4.347826e-02
p,ph	e_i,e_:\i	4.347826e-02
p,ph	o_u,@U	4.347826e-02
p,ph	i_o,iAU	4.347826e-02
p,ph	a_n,a_:n	4.347826e-02
z_a,ts_A	n_g,N	1.000000e+00
c_i,tsh_i\	#	1.000000e+00
m_e,m_7	#	1.000000e+00
