source	target	weight
o__	ax	4.873498e-06
o__	ow	6.183029e-06
y__	iy	3.073713e-06
j_.	jh_ey	3.292514e-06
k_.	k_ey	3.292249e-06
m_-	eh_m	3.319526e-06
m_.	eh_m	6.584658e-06
s_.	z	2.771672e-06
s_.	ih_z	3.292566e-06
s_.	eh_s	3.291741e-06
-_n	#	2.844681e-06
'_m	ax_m	3.081645e-06
i_.	ay	4.919127e-06
b_.	b_iy	4.357892e-06
3	th_r	3.270940e-06
l_.	eh_l	4.938635e-06
2	t_uw	4.961251e-06
'_e	eh	8.690164e-06
r_.	t_er	3.125968e-06
r_.	aa_r	4.938678e-06
v_v	v	1.257612e-05
w__	uw	3.118044e-05
c_-	s_iy	6.492892e-06
e_.	iy	4.450285e-06
4	ao_r	4.938965e-06
n_.	eh_n	4.938277e-06
n_.	n	2.027689e-06
d_.	d_iy	7.485309e-06
f_j	f_y	4.186730e-06
c_.	k	2.841786e-06
c_.	s_iy	8.215881e-06
s__	s	3.976990e-06
s__	#	4.907461e-06
__s	eh_s	2.923692e-06
g_.	jh_iy	4.918158e-06
x_x	k_s	1.139971e-05
v_s	f_s	2.790684e-06
s_j	sh	1.152358e-05
s_j	s_zh	5.651354e-06
e_y	eh	1.682836e-05
e_y	ey	4.154080e-04
e_y	iy	2.826696e-03
e_y	ay	2.220681e-04
b_l	b_l	6.000065e-04
f_i	f_ay	7.143693e-04
f_i	f_iy	1.951065e-04
f_i	f_ih	1.001143e-03
f_i	f_ax	1.697827e-04
e_e	iy	3.065653e-03
l_'	l	1.225035e-05
s_l	s_l	1.096899e-04
a_y	#	2.629204e-06
a_y	iy	7.260827e-05
a_y	eh	1.718054e-05
a_y	ey	2.339945e-03
a_y	ay	1.646983e-04
d_z	jh	6.152274e-05
k_j	k_y	2.888528e-06
u_a	w_ey	2.812822e-05
u_a	y_uw	1.790210e-06
u_a	w_aa	5.544243e-05
u_a	w_ax	4.446129e-05
u_a	ao	2.747072e-06
u_a	uw_ax	4.437037e-06
e_p	iy_p	1.097436e-05
e_p	eh_p	1.404425e-04
t_t	ch	3.291289e-06
t_t	t	1.824200e-03
t_t	dx_ax	1.997211e-05
t_t	ih_t	1.325011e-04
t_t	dx	2.302915e-03
a_v	ae_v	1.998130e-04
a_v	ax_v	1.193280e-04
a_v	ey_v	3.212122e-04
a_v	v	3.933310e-05
a_v	aa_v	1.224929e-04
y_b	ih_b	3.720869e-06
x_y	z_ay	1.316357e-05
t_z	s	6.073706e-06
t_z	t_s	1.215559e-03
t_z	t_z	1.968332e-04
t_z	dx	3.284656e-06
-_m	m	1.592232e-05
p_h	f	1.992531e-03
p_h	iy_v	9.877928e-06
p_h	k_f	2.712022e-06
l_-	l	5.579529e-06
l_-	ax_l	2.903383e-06
k_l	k_l	1.388495e-04
o_-	uw	5.784915e-06
o_-	ow	1.824968e-05
s_u	sh_uw	7.562182e-06
s_u	s_ah	5.746143e-04
s_u	s_er	3.299184e-06
s_u	zh_uw	9.862850e-06
s_u	zh	1.645103e-05
s_u	zh_ax	4.237030e-06
s_u	s_ax	4.504327e-04
s_u	sh_ao	3.112664e-06
s_u	s_w	4.174986e-06
s_u	s_uh	3.910981e-06
s_u	s_uw	5.113151e-04
s_u	zh_w	1.313254e-05
s_u	sh_uh	6.855631e-05
s_g	s_k	6.478090e-06
y_e	y_ax	4.683330e-06
y_e	y_ey	7.640358e-06
y_e	ay	6.051398e-05
y_e	y_eh	1.405383e-04
y_e	ey	1.864241e-06
y_e	y	8.910305e-05
y_e	y_iy	6.122817e-06
y_e	y_ih	4.330883e-06
o_c	aa_k	1.133550e-04
o_c	ao_k	2.256971e-06
o_c	ax_s	1.759033e-05
o_c	ax	9.763706e-06
o_c	ow_k	4.344191e-06
o_c	aa	2.897588e-05
o_c	ao	6.653166e-06
o_c	ax_k	8.518072e-05
o_c	ow_s	3.567661e-05
o_c	ow_sh	3.808688e-05
o_c	ow	3.183776e-05
t_l	t_l	1.017827e-05
t_l	ax_l	2.623542e-05
d_d	d	3.104641e-04
d_d	dx	6.077693e-04
d_d	dx_ax	3.190095e-05
z_e	z_iy	7.895603e-05
z_e	z_eh	2.389940e-04
z_e	z	2.430785e-04
z_e	z_ey	2.939462e-05
z_e	z_ih	4.677918e-05
z_e	z_ax	7.073692e-05
z_e	ih	3.901489e-06
z_e	t_s	2.729182e-06
s_s	eh_s	4.071186e-06
s_s	s	5.461465e-03
s_s	ax_s	1.035166e-04
s_s	s_ax	3.345103e-06
s_s	z	3.107188e-05
s_s	sh	1.186511e-04
e_j	ey_hh	3.725457e-06
e_j	ey_y	3.001608e-05
e_j	ey	2.732413e-05
e_j	ih_jh	2.648657e-06
e_j	#	2.830223e-06
h_i	hh_ay	2.787440e-04
h_i	hh_iy	5.556220e-05
h_i	ax	1.851040e-05
h_i	iy	3.286917e-05
h_i	hh_ih	6.889744e-04
h_i	y	3.148728e-06
h_i	ay	8.221337e-06
h_i	ih	7.519443e-05
h_i	ch_ay	4.093478e-06
o_y	uw_iy	2.049277e-06
o_y	oy	9.103691e-04
f_u	f_uw	9.311865e-05
f_u	f_w	1.147383e-05
f_u	f_ah	2.217221e-04
f_u	f_uh	1.098240e-04
f_u	f	1.244020e-05
f_u	f_ax	2.735258e-04
l_y	iy	3.637882e-04
l_y	l_ih	2.416549e-04
l_y	l_ay	2.558227e-04
l_y	l_iy	2.602581e-03
j_k	k	2.115425e-06
g_l	g_l	5.107600e-04
w_p	uw_p	1.801373e-06
i_k	ay_k	1.584703e-05
i_k	ih_k	5.601065e-05
a_i	ay_iy	4.797906e-06
a_i	ay	3.893040e-04
a_i	ey	2.566016e-03
a_i	ax	9.125345e-06
a_i	aa_iy	4.183101e-06
a_i	eh	6.630854e-04
a_i	ay_ih	2.007611e-06
l_v	l_v	1.725210e-04
m_n	m	2.540652e-05
m_n	n	5.105090e-06
n_f	n_f	3.457344e-05
b_u	b_w	5.032631e-06
b_u	b_ih	1.130111e-05
b_u	b	1.285630e-04
b_u	b_aa	6.585285e-06
b_u	b_eh	1.144323e-04
b_u	b_ax	1.117414e-04
b_u	uh	4.597172e-06
b_u	b_uh	2.675459e-04
b_u	b_ah	8.124461e-04
b_u	b_uw	1.521314e-04
n_k	ng	7.507400e-06
n_k	ng_k	1.699444e-03
n_w	n_w	6.158783e-06
n_n	n	3.031783e-03
j_j	y	3.287875e-06
n_-	n	2.600701e-04
n_-	eh_n	3.101723e-06
p_o	p	1.634573e-05
p_o	p_ow	6.938380e-04
p_o	p_ax	3.412196e-04
p_o	p_ao	1.188596e-04
p_o	p_aa	8.373114e-04
p_y	p_ay	4.448339e-05
p_y	p_iy	3.075194e-05
p_y	p_ih	2.941318e-05
i_s	iy	1.744019e-05
i_s	ax_z	4.497878e-06
i_s	#	6.288564e-06
i_s	ih	6.367307e-05
i_s	ih_s	1.030410e-03
i_s	ay	4.332218e-05
i_s	ih_z	1.414970e-04
i_s	s_ax	2.781819e-06
i_s	w_aa	3.603857e-05
i_s	zh	3.552110e-06
i_s	ax_s	2.765432e-04
i_s	ay_s	1.570982e-05
i_s	ih_zh	2.541815e-06
i_s	z_ax	3.012389e-06
i_s	iy_z	5.398940e-06
i_s	ay_z	1.441684e-04
p_s	s	9.904470e-05
p_s	#	4.915997e-06
p_s	p_s	1.074030e-04
o_r	ao_r	7.931868e-03
o_r	ao	2.674529e-05
o_r	r	1.337327e-05
o_r	er	4.361256e-03
o_r	ax_r	9.583232e-06
o_s	ow_zh	2.070538e-05
o_s	ao	4.358260e-05
o_s	aa_s	1.609720e-04
o_s	ow_z	2.689420e-04
o_s	ao_s	2.548434e-05
o_s	aa	2.503686e-05
o_s	ih_s	1.810655e-05
o_s	ao_z	6.044179e-06
o_s	ow_s	6.188519e-05
o_s	aw_s	3.610245e-05
o_s	ax_s	8.345976e-05
o_s	uw_z	1.887019e-06
r_k	er_k	7.022526e-05
r_k	r_k	1.114322e-05
s_e	eh	4.209581e-06
s_e	s_ey	4.978706e-05
s_e	s_iy	1.535515e-04
s_e	s_ax	1.890633e-04
s_e	s	7.844789e-04
s_e	z_iy	1.847256e-05
s_e	z_ax	1.235626e-05
s_e	s_eh	9.948869e-04
s_e	sh	9.027621e-06
s_e	z	4.763546e-04
s_e	s_ih	1.169716e-04
s_e	s_aa	4.348547e-06
s_e	ch_eh	3.292644e-06
i_m	ax_m	1.446949e-04
i_m	ay_m	9.750851e-05
i_m	ih	5.633827e-06
i_m	ih_m	4.166317e-04
b_j	b_y	1.151122e-05
i_z	iy_zh	2.937749e-06
i_z	ay_z	1.267696e-03
i_z	ax_z	8.993652e-06
i_z	zh	2.000735e-06
i_z	ih_z	4.736755e-05
i_z	iy_z	1.604549e-05
n_a	n_ih	6.706463e-06
n_a	n_er	4.766838e-06
n_a	n_ae	5.316610e-04
n_a	n_ax	1.633348e-03
n_a	n_ao	3.056930e-06
n_a	n_eh	9.839983e-06
n_a	n_iy	2.498187e-06
n_a	n_aa	4.437758e-04
n_a	n_ey	3.533569e-04
n_a	ah	2.511923e-06
n_a	n_ah	9.258140e-06
n_a	ax	1.530194e-05
u_m	ax_m	7.311842e-04
u_m	ah_m	3.216313e-04
u_m	uw_m	1.688231e-04
u_m	ah	6.819219e-06
d_a	dr	4.938928e-06
d_a	d_ae	4.603298e-04
d_a	d_ao	8.661634e-06
d_a	d_aa	2.776512e-04
d_a	dx_aa	1.056664e-05
d_a	d_ax	1.562124e-04
d_a	dx_ax	5.611637e-04
d_a	d_ey	3.665062e-04
d_a	d	4.939132e-06
d_a	d_iy	3.278549e-06
d_a	d_ah	3.039022e-06
d_-	d	4.592970e-05
d_-	#	3.196438e-06
d_-	dr	2.057244e-06
h_y	ay	7.554244e-06
h_y	hh	3.321999e-06
h_y	hh_ih	5.124202e-05
h_y	hh_iy	2.187130e-06
h_y	ih	6.877645e-06
h_y	hh_ay	3.290669e-04
o_h	#	4.330948e-06
o_h	ax	2.627376e-06
o_h	ow	9.907230e-05
n_v	n_v	1.171141e-05
g_g	jh	8.066772e-05
g_g	g	1.022736e-03
g_g	g_ax	2.081143e-05
o_'	ax	3.057972e-06
o_'	ow	2.207967e-04
o_'	uw	7.072245e-06
h_l	l	5.370948e-04
h_l	ax_l	8.939654e-06
k_w	k_w	2.310065e-05
g_i	zh_iy	1.233977e-05
g_i	zh_ay	4.573361e-06
g_i	jh_ay	3.788190e-05
g_i	jh	2.832018e-04
g_i	jh_ax	2.821484e-04
g_i	jh_ih	5.286942e-04
g_i	ih	1.748244e-06
g_i	jh_y	4.676689e-06
g_i	jh_iy	2.091155e-04
g_i	g_ih	3.182814e-04
g_i	g_iy	2.866873e-06
g_i	zh_ih	2.009924e-05
t_s	t_s	2.307985e-03
t_s	s	6.140449e-05
t_s	#	2.750580e-04
t_s	ch	3.138191e-05
g_y	g_ay	1.518843e-05
g_y	jh_ih	4.350982e-05
g_y	jh_ax	1.067416e-05
g_y	jh_iy	1.532654e-04
g_y	jh_ay	2.603711e-05
i_f	ay_f	3.257371e-05
i_f	ih_f	5.742237e-06
i_f	ih	1.731117e-06
i_f	ax_f	1.024193e-04
o_z	ah_z	1.953672e-06
o_z	ow_z	3.700573e-05
o_z	aa_z	3.638648e-05
o_z	ax_z	1.657802e-05
e_d	iy_d	9.421700e-06
e_d	eh_jh	2.801543e-05
e_d	eh_dx	2.908952e-04
e_d	dx	7.056278e-05
e_d	ih_d	2.331876e-03
e_d	eh_d	1.217986e-04
e_d	eh	2.848925e-05
e_d	t	1.563161e-03
e_d	ey_dx	4.027243e-05
e_d	ih	2.901025e-06
e_d	dx_ax	6.912858e-06
e_d	iy_dx	1.639950e-04
e_d	d	3.637064e-03
e_d	ax_d	9.014270e-04
e_d	iy_jh	5.346772e-06
f_f	eh_f	1.759151e-06
f_f	f	2.477163e-03
s_a	s_ax	2.879201e-04
s_a	s_ey	1.604565e-04
s_a	s_ae	5.874397e-04
s_a	s_aa	4.281811e-04
s_a	s_ao	9.669258e-06
o_m	ah_m	2.360482e-05
o_m	aa_m	3.747650e-04
o_m	ax_m	6.786508e-04
o_m	ow_m	5.165124e-05
o_m	uw_m	7.034568e-06
u_k	uw_k	3.022839e-05
u_k	uh_k	9.950373e-06
u_k	ax_k	2.158208e-05
r_m	r_m	1.268143e-05
m_s	m_z	1.278982e-04
z_a	z	2.845134e-06
z_a	z_ax	2.941318e-04
z_a	z_ey	2.764590e-04
z_a	z_ih	2.645015e-06
z_a	z_aa	2.315185e-04
z_a	z_ae	1.633462e-04
z_a	z_ay	1.325363e-05
l_e	l_ih	2.556233e-04
l_e	l_eh	1.729503e-03
l_e	iy	2.067277e-06
l_e	l	1.474452e-03
l_e	ax_l	3.886558e-03
l_e	l_ey	9.595680e-05
l_e	l_ax	8.873026e-04
l_e	ah_l	3.294610e-06
l_e	l_y	2.876047e-06
l_e	l_iy	5.696909e-04
l	ax_l	8.294519e-04
l	eh	1.808739e-06
l	l	1.794714e-02
l	eh_l	3.337196e-05
l	#	9.539819e-06
w_y	oy	4.938965e-06
w_y	v_ih	8.221619e-06
w_y	w_ay	8.078108e-05
w_y	w_ih	6.503319e-05
c_r	k_r	1.471546e-03
j_t	oy_t	1.868316e-06
'_n	ax_n	5.113902e-06
k_y	k_ih	1.155145e-05
k_y	k_iy	3.364254e-04
k_y	k_ay	7.623274e-05
k_y	k_y	4.249355e-06
a_t	ah_t	2.865252e-05
a_t	ih_t	4.486205e-05
a_t	ae_ch	4.735299e-05
a_t	ae_sh	3.410127e-06
a_t	dx	3.457964e-05
a_t	aa_t	1.028877e-05
a_t	iy_dx	1.687816e-05
a_t	ey_t	3.784637e-04
a_t	t	5.929682e-05
a_t	ax_t	9.664875e-05
a_t	ae	2.335094e-04
a_t	ae_t	1.461123e-04
a_t	ae_dx	3.381204e-04
a_t	ey_ch	4.042081e-06
a_t	ey_dx	1.836458e-03
a_t	aa_dx	5.659670e-05
a_t	aa	2.292615e-05
a_t	ch	6.638616e-06
a_t	ao_dx	2.457666e-06
a_t	ax_ch	5.055329e-06
a_t	aa_s	3.292533e-06
a_t	ax	5.885868e-05
a_t	ah_dx	6.390310e-06
z_u	z_uw	1.246482e-04
z_u	z_ah	3.169808e-05
z_u	z_ax	1.090093e-05
z_u	z_uh	1.221931e-05
s_o	s_ah	5.687469e-05
s_o	#	3.602817e-06
s_o	s_ax	2.294108e-04
s_o	s_ow	3.875390e-04
s_o	s_ao	1.370324e-04
s_o	s_aa	1.944444e-04
n_'	n	7.114288e-05
n_'	ax_n	3.820601e-05
e_b	iy_b	6.573393e-06
e_b	ih_b	4.549301e-06
e_b	ax_b	9.305836e-06
e_b	eh_b	2.890327e-05
p_.	p_iy	6.191939e-06
p_.	p	3.169614e-06
a_h	#	1.344395e-05
a_h	ah	1.883250e-05
a_h	ax_hh	7.649876e-06
a_h	ax	1.686256e-04
a_h	aa	1.937933e-04
5	ay_v	3.292635e-06
x	z	5.896454e-06
x	#	2.985208e-05
x	k_s	2.896327e-03
x	eh_k	6.216280e-06
x	k_sh	7.183145e-06
x	g_z	2.333416e-04
h_u	y_uw	7.202829e-05
h_u	w	5.299976e-06
h_u	ah	4.878196e-05
h_u	ax	7.522812e-06
h_u	hh_uw	9.057770e-05
h_u	uw	8.074911e-05
h_u	hh	1.070470e-05
h_u	ch_uh	2.869716e-06
h_u	uh	1.234756e-05
h_u	hh_uh	1.886544e-05
h_u	hh_ah	6.004476e-04
h_u	hh_w	7.839410e-06
h_u	hh_ax	1.948631e-05
s_m	s_m	6.877718e-06
r_w	r_uw	9.716540e-06
r_w	r_w	1.064387e-05
1	ah_n	3.379126e-06
a_-	aa	4.743477e-06
a_-	ax	9.753474e-06
l_z	l_z	8.321200e-05
-	#	4.293225e-04
-	n_t	3.208081e-06
a_b	ah_b	6.905901e-06
a_b	ax_b	1.230747e-03
a_b	aa_b	2.469550e-05
a_b	ae_b	3.529670e-04
a_b	ey_b	1.355336e-04
g_a	g_ao	1.936999e-05
g_a	g_ax	6.063963e-04
g_a	g_aa	3.203884e-04
g_a	g_ah	2.973468e-06
g_a	g_ey	3.657446e-04
g_a	g	2.784305e-05
g_a	g_eh	3.613895e-06
g_a	g_ae	6.941826e-04
s_q	s_k	1.987806e-06
w_i	v_ay	6.512643e-06
w_i	w_ih	1.791447e-03
w_i	w_iy	2.925790e-05
w_i	w	3.454416e-06
w_i	v_ih	1.300744e-04
w_i	ih	3.446722e-06
w_i	w_ay	4.084373e-04
w_i	v_iy	1.288455e-05
w_i	v	1.797354e-06
w_i	w_ax	3.424583e-06
__f	f	2.207128e-06
k_i	k_iy	1.482575e-03
k_i	k_ax	2.153576e-05
k_i	k_ih	1.335047e-03
k_i	k_ay	5.107794e-05
o_l	eh_l	1.716878e-06
o_l	uh_l	4.619599e-06
o_l	ow_l	1.017417e-03
o_l	ao	1.840491e-06
o_l	ax_l	4.409414e-04
o_l	ax	9.728184e-06
o_l	l	5.026609e-06
o_l	ao_l	1.016289e-04
o_l	aa_l	4.674984e-04
e_f	eh_f	2.272621e-05
e_f	ih_f	2.894881e-05
e_f	f	8.034984e-06
e_f	ax_f	5.025250e-06
o_.	ow	9.546366e-06
z_w	z_w	2.118205e-05
p_e	p_ey	5.262514e-05
p_e	p_iy	1.566062e-04
p_e	p	4.179225e-04
p_e	p_ax	1.037639e-04
p_e	p_ih	4.733868e-05
p_e	p_eh	1.393849e-03
t_w	tr_ay	6.476743e-06
t_w	t_w	1.376028e-04
u_c	ax_ch	4.191907e-06
u_c	ah_k	1.868547e-04
u_c	ax	7.431033e-06
u_c	uw_s	5.966288e-05
u_c	ah	3.666825e-06
u_c	uw	1.445189e-04
u_c	ax_s	2.444604e-06
u_c	ax_k	1.621412e-05
g_h	k	1.294298e-05
g_h	hh	1.390347e-05
g_h	g	2.623227e-04
g_h	#	1.905494e-03
g_h	f	7.156249e-06
z_.	z_iy	3.292578e-06
d_r	d_er	3.930796e-06
d_r	jh	4.937595e-06
d_r	dx_er	3.618306e-06
d_r	dr	2.052842e-03
j_i	hh_ih	3.209341e-06
j_i	jh_iy	1.267805e-04
j_i	hh_iy	5.895220e-06
j_i	jh_ih	1.045330e-04
j_i	y_iy	4.161441e-06
j_i	jh	4.323587e-06
j_i	jh_ay	5.654106e-06
r_p	r_p	2.068114e-06
c_a	k_eh	6.091030e-05
c_a	k_ae	2.092873e-03
c_a	k_ax	8.951879e-04
c_a	k_aa	7.255575e-04
c_a	s_iy	6.187669e-06
c_a	k	1.920348e-05
c_a	k_ao	5.110878e-05
c_a	k_ey	8.610319e-04
c_a	k_ah	4.620919e-06
c_h	#	5.842605e-05
c_h	ch	5.535740e-03
c_h	hh	8.013491e-05
c_h	sh	7.921172e-04
c_h	k	3.135833e-03
c_h	ch_ax	4.247213e-06
c_h	sh_ey	2.567779e-06
d_o	dx_aa	7.532656e-06
d_o	d_ah	2.810553e-05
d_o	d_uw	5.524814e-05
d_o	d_aa	5.668758e-04
d_o	d	5.093711e-05
d_o	d_ow	6.605456e-04
d_o	d_ao	2.039238e-04
d_o	dx_ow	1.947262e-04
d_o	dx_ax	7.032926e-05
d_o	d_ax	3.223910e-05
o_b	ow_b	1.560309e-04
o_b	aa_b	1.636736e-04
o_b	ax_b	1.723796e-04
r	y_er	3.342701e-06
r	t_er	4.945081e-06
r	r	5.302889e-03
r	#	4.085209e-04
r	er	1.287873e-04
r	aa_r	2.843927e-05
r	ih_s	3.712070e-06
r	r_ax	1.036557e-05
r	r_eh	2.227224e-06
v_o	v_ow	3.444852e-04
v_o	v	1.700726e-05
v_o	v_ao	1.753050e-05
v_o	v_ax	1.083532e-04
v_o	v_aw	1.849692e-06
v_o	v_aa	1.528327e-04
b	b_iy	5.857475e-05
b	b	1.591808e-02
h	ey_ch	2.798760e-05
h	#	2.081133e-03
h	hh	5.850218e-03
f_'	eh_f	2.591612e-06
e_v	iy_v	2.232413e-04
e_v	ih_v	1.341806e-04
e_v	ey_v	2.328578e-05
e_v	ax_v	9.254427e-05
e_v	eh_v	5.443997e-04
e_v	ao_f	8.231609e-06
e_v	eh_f	9.878851e-06
i_j	ey_zh	3.066459e-06
i_j	iy	4.252695e-06
i_j	iy_zh	2.191249e-06
c_i	s_ay	2.125612e-04
c_i	ch_ih	5.268225e-05
c_i	s_ih	9.630789e-04
c_i	s_ax	3.769789e-04
c_i	ch	1.564521e-04
c_i	sh_iy	6.738266e-05
c_i	s_y	9.954232e-06
c_i	ch_iy	3.285984e-04
c_i	sh	4.684582e-04
c_i	s_iy	3.398097e-04
c_i	s	6.966928e-06
c_i	ay	3.522918e-05
c_i	sh_y	7.185766e-06
r_y	r_ay	1.245894e-04
r_y	er_iy	2.549991e-05
r_y	iy	1.533480e-04
r_y	r_ih	1.157341e-04
r_y	r_iy	3.601526e-04
r_y	r_ax	5.335483e-06
h_w	w	9.863359e-05
a_.	ey	6.556099e-06
m_u	y_ax	1.908970e-06
m_u	m_ah	6.097668e-04
m_u	m_uw	1.261878e-04
m_u	m_ax	7.687349e-05
m_u	y_uw	3.628734e-06
m_u	m_uh	4.390174e-05
r_z	er_z	2.426352e-05
g	jh_iy	2.599511e-05
g	g	9.626577e-03
g	#	2.299633e-06
g	zh	1.463030e-05
g	jh	4.212645e-04
g	g_iy	3.284285e-06
g	g_ax	7.543975e-06
g_m	m	3.199548e-06
t_m	t_m	4.716767e-06
o_e	#	1.421248e-05
o_e	ow	2.270501e-04
o_e	iy	1.642137e-05
o_e	uw	4.881681e-05
o_e	oy_eh	3.290639e-06
n_e	n_ah	2.753540e-06
n_e	n_ih	2.810077e-04
n_e	n_ax	9.499463e-04
n_e	n_eh	7.207970e-04
n_e	ih	1.289525e-05
n_e	n_iy	5.797707e-04
n_e	ax	1.006376e-04
n_e	#	5.367289e-05
n_e	n	3.405688e-03
n_e	n_ey	6.696272e-05
u_n	ax_n	1.129532e-03
u_n	ao_n	1.487614e-05
u_n	ah	7.946435e-06
u_n	uw_n	3.885884e-05
u_n	ah_n	1.358289e-03
u_n	ax	2.874170e-06
u_n	uw_ng	1.707768e-06
u_n	uh_n	5.216861e-06
u_n	ah_ng	6.252925e-05
u	ah	1.103398e-03
u	y_uh	2.804172e-04
u	y_ax	7.585153e-04
u	ax	1.043783e-04
u	y_uw	2.935956e-03
u	#	1.841520e-05
u	uw	1.114694e-03
u	ax_w	2.060332e-05
u	uh	6.145589e-06
u	sh_uw	1.753554e-05
r_u	ah	1.592845e-05
r_u	r_ax	8.285210e-05
r_u	r_uw	7.836957e-04
r_u	uw	1.238372e-05
r_u	r_ah	8.681597e-04
r_u	ax	7.390148e-06
r_u	r_uh	7.887853e-06
n_g	ih_ng	4.816426e-06
n_g	n_jh	3.000576e-04
n_g	ng_g	1.231237e-03
n_g	g	5.965735e-06
n_g	ng_k	1.108403e-05
n_g	ng	1.247147e-02
n_g	ng_jh	3.020624e-06
-_j	jh	8.157242e-06
-_j	jh_ey	3.287402e-06
t_.	t_iy	4.285536e-06
n_i	n_ax	2.726200e-04
n_i	iy	1.139023e-05
n_i	n	1.950036e-06
n_i	n_ih	1.739862e-03
n_i	ih	4.216644e-06
n_i	n_iy	1.232596e-03
n_i	n_y	1.630571e-04
n_i	n_ay	2.930241e-04
i_b	ih_b	1.206570e-05
i_b	ax_b	1.679750e-04
i_b	ay_b	4.175173e-05
u_l	l	3.680378e-06
u_l	uh	1.564760e-05
u_l	ax_l	1.938152e-04
u_l	uh_l	3.023811e-05
u_l	uw_l	4.399080e-05
u_l	ah_l	4.057702e-04
u_l	ah	4.326911e-06
g_u	g_ax	3.215023e-05
g_u	g_y	4.673859e-06
g_u	uw	4.937683e-06
g_u	g	6.782831e-04
g_u	g_uw	1.262800e-04
g_u	g_w	1.810991e-04
g_u	g_ah	3.546000e-04
g_u	g_uh	7.806257e-06
t_h	dx	5.084948e-06
t_h	t	6.456817e-06
t_h	k_th	8.669194e-06
t_h	#	1.079853e-05
t_h	th	4.759017e-03
t_h	dh	9.370287e-04
v_i	w_ih	2.826801e-06
v_i	v_ay	4.671980e-04
v_i	v_iy	6.380057e-04
v_i	v_ax	1.667635e-04
v_i	v	4.290198e-06
v_i	v_ih	1.848836e-03
v_i	v_y	1.332854e-04
n_t	n	4.207446e-04
n_t	n_t	3.808147e-03
n_t	eh_n	5.662267e-06
n_t	n_ch	3.467902e-05
n_t	aa_n	1.830249e-06
d_e	dx_eh	4.296908e-06
d_e	d_eh	1.771519e-03
d_e	d_ax	3.533329e-04
d_e	dx_ih	1.912401e-04
d_e	d_ey	1.405841e-04
d_e	dr	4.929645e-05
d_e	dx_ax	3.153741e-04
d_e	d_ih	1.737494e-03
d_e	d_iy	5.857199e-04
d_e	d	1.055998e-03
d_e	dx_ey	4.599943e-06
i_y	ay	2.518576e-06
c_o	k_ao	4.209543e-04
c_o	k_aa	2.240523e-03
c_o	k	2.022437e-04
c_o	k_ow	2.109400e-03
c_o	k_aw	2.498399e-06
c_o	k_ax	1.647279e-03
c_o	k_w	8.231176e-06
c_o	k_ah	2.337159e-04
t_r	t_er	5.143354e-06
t_r	tr_ax	1.893815e-06
t_r	dx_er	9.651886e-06
t_r	tr	6.615329e-03
z_i	z_iy	2.560600e-04
z_i	z_ih	3.350963e-04
z_i	z_ax	3.219889e-06
z_i	z_ay	3.111380e-05
z_i	iy	1.926916e-06
z_i	zh	8.231383e-06
e_t	eh	6.553426e-04
e_t	ah_dx	4.938963e-06
e_t	ih	1.230659e-05
e_t	eh_t	1.359822e-04
e_t	ax_t	6.463183e-04
e_t	eh_dx	1.910520e-04
e_t	ih_t	3.071776e-04
e_t	iy_t	2.338926e-06
e_t	ey_dx	9.227919e-06
e_t	ey	1.039637e-04
e_t	iy_dx	1.739711e-04
e_a	ey_ax	1.370761e-05
e_a	iy_ey	6.242540e-06
e_a	iy	2.955617e-03
e_a	eh	3.335131e-04
e_a	#	4.808172e-05
e_a	ih	2.749440e-05
e_a	ey	2.058090e-06
e_a	iy_ae	4.949717e-06
e_a	y_ax	3.124673e-06
e_a	iy_ax	1.630386e-04
y_m	ih	3.410319e-06
y_m	ax	3.922858e-06
y_m	ih_m	6.844081e-05
y_m	ay_m	1.194189e-05
y_m	ax_m	1.356962e-05
m	m_ay	3.302811e-06
m	m_ax	5.617909e-04
m	ih_m	1.802559e-06
m	m_ae	5.473963e-05
m	eh_m	6.432057e-05
m	ax_m	6.087338e-04
m	m	1.695077e-02
n_c	n_s	3.595067e-04
n_c	ng	1.890708e-05
n_c	n_ch	4.269198e-06
n_c	ng_k	2.942601e-04
m_b	m	2.608851e-04
m_b	m_b	5.866722e-04
b_a	b_ao	1.462658e-04
b_a	b_ae	1.668023e-03
b_a	b_ah	1.092017e-05
b_a	b_ax	3.592046e-04
b_a	b	1.177606e-05
b_a	b_aa	6.728625e-04
b_a	b_ey	3.091326e-04
b_a	b_ay	1.243198e-05
b_a	b_eh	2.860597e-05
h_n	n	3.588833e-04
a_d	ey_dx	2.157589e-04
a_d	ae_dx	1.624904e-04
a_d	aa_dx	7.551459e-05
a_d	ax	6.936942e-05
a_d	aa	2.244726e-06
a_d	#	3.310098e-06
a_d	ae	6.284058e-05
a_d	eh_d	5.202520e-06
a_d	dx	1.505458e-04
a_d	ax_d	2.550767e-04
a_d	d	5.237079e-04
a_d	ey_d	2.500743e-05
a_d	eh_dx	2.042190e-06
a_d	ae_d	4.600691e-04
a_d	aa_d	4.709275e-05
l_b	p_aw	3.292644e-06
l_b	l_b	6.353506e-05
y_r	er	6.168228e-05
y_r	ih_r	3.541392e-05
y_r	r	2.366278e-06
y_r	ay_r	1.200663e-05
a_n	ae_ng	2.470383e-04
a_n	ao_n	2.489360e-05
a_n	aa_ng	2.819116e-05
a_n	n	2.593168e-05
a_n	ih_n	4.832151e-05
a_n	ax_n	6.139046e-03
